id,postcode,latitude,longitude
94667,WA12 9FW,53.456111817648000,-2.629440000000000
352170,SK7 5LD,53.372375387636800,-2.127355251434150
1761983,CO10 9LE,52.074392714250500,0.715810307965693
864996,LS2 8PJ,53.802136000000000,-1.544251000000000
1763369,TN27 9AA,51.170395002341700,0.632783869218154
1763511,CT9 2FN,51.391021000000000,1.391350000000000
